Project,Location,Foundation Date,Classification,Likely Reason,Suggested Action,Raw Rows (same proj+loc),Raw Rows With Start Date,Raw Min Start Date,Raw Location Variants,Raw Line Variants,Daily Rows (same proj+loc),Daily Rows With Start Date,Daily Min Start Date,Daily Line Variants,Project DPR File (latest)
TB 605,40/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,40/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,50A/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,55/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,56/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,56/3,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,56/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,57/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,57/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,61/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,62/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,62/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,64/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,65/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,65/4,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,67/2,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,70/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,71/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,72/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,74/0,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,80/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,85/1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP1,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP108,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP109,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP110,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP112,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP116,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP12,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP123,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP124,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP125,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP126,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP127,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP128,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP130,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP131,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP132,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP136,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP137,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP138,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP139,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP14,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP142,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP143,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP144,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP148,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP149,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP15,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP150,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP152,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP154,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP155,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP159,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP161,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP162,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP163,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP165,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP166,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP21,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP38,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP41,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP56,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP57,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP59,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP6,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP60,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP61,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP63,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP64,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP67,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP7,,A_TRUE_MISSING_IN_ERECTION_RAW,Location absent in raw erection DPR parsed data,Treat as true missing erection start unless location exists in source DPR under different code/token,0,0,,,,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
